Case_ID,Activity,Timestamp,CO2_Impact,Activity_Cost,Role
EMP00175,IT Setup,2022-01-08 08:44:21,0.75,109.48,IT Staff
EMP00175,Training Module 1,2022-01-23 09:44:21,1.51,181.57,New Hire
EMP00175,Training Module 2,2022-02-03 18:44:21,0.42,492.82,New Hire
EMP00175,Welcome Package Distribution,2022-02-12 04:44:21,1.66,230.08,HR Manager
EMP00175,Feedback Collection,2022-02-26 11:44:21,1.51,279.59,HR Manager
EMP00176,First Week Check-in,2021-08-22 20:23:39,0.75,451.53,HR Manager
EMP00176,Introduction Session,2021-09-06 05:23:39,0.15,109.27,HR Manager
EMP00176,Complete Documentation,2021-09-17 15:23:39,1.8,371.98,New Hire
EMP00176,IT Setup,2021-09-23 17:23:39,1.86,62.24,IT Staff
EMP00176,Training Module 1,2021-10-04 01:23:39,1.34,426.34,New Hire
EMP00176,Training Module 2,2021-10-12 13:23:39,0.66,209.96,New Hire
EMP00176,Welcome Package Distribution,2021-10-19 19:23:39,1.4,200.18,HR Manager
EMP00176,Feedback Collection,2021-10-24 01:23:39,1.99,379.05,HR Manager
EMP00177,First Week Check-in,2021-03-04 18:51:42,1.25,78.73,HR Manager
EMP00177,Introduction Session,2021-03-07 01:51:42,0.12,411.15,HR Manager
EMP00177,Complete Documentation,2021-03-16 01:51:42,1.98,463.4,New Hire
EMP00177,IT Setup,2021-03-19 09:51:42,1.48,235.31,IT Staff
EMP00177,Training Module 1,2021-03-26 20:51:42,1.52,389.46,New Hire
EMP00177,Training Module 2,2021-04-08 00:51:42,0.78,177.13,New Hire
EMP00177,Welcome Package Distribution,2021-04-16 04:51:42,0.27,218.84,HR Manager
EMP00177,Feedback Collection,2021-04-19 16:51:42,1.6,88.06,HR Manager
EMP00178,First Week Check-in,2021-05-29 01:37:54,2.0,445.71,HR Manager
EMP00178,Introduction Session,2021-06-03 13:37:54,1.72,486.91,HR Manager
EMP00178,Complete Documentation,2021-06-04 17:37:54,0.2,262.65,New Hire
EMP00178,IT Setup,2021-06-09 20:37:54,0.89,192.58,IT Staff
EMP00178,Training Module 1,2021-06-14 06:37:54,0.12,198.2,New Hire
EMP00178,Training Module 2,2021-06-25 16:37:54,1.77,361.31,New Hire
EMP00178,Welcome Package Distribution,2021-07-03 23:37:54,1.9,162.82,HR Manager
EMP00178,Feedback Collection,2021-07-07 02:37:54,1.48,482.35,HR Manager
EMP00179,First Week Check-in,2021-04-16 17:37:56,1.06,374.67,HR Manager
EMP00179,Introduction Session,2021-04-19 17:37:56,1.66,175.01,HR Manager
EMP00179,Complete Documentation,2021-04-21 00:37:56,1.41,192.86,New Hire
EMP00179,IT Setup,2021-05-02 09:37:56,1.94,231.98,IT Staff
EMP00179,Training Module 1,2021-05-09 14:37:56,0.74,95.53,New Hire
EMP00179,Training Module 2,2021-05-21 02:37:56,1.36,291.24,New Hire
EMP00179,Welcome Package Distribution,2021-05-27 07:37:56,1.59,428.99,HR Manager
EMP00179,Feedback Collection,2021-05-29 18:37:56,0.15,80.69,HR Manager
EMP00180,First Week Check-in,2021-12-26 21:11:43,0.34,333.25,HR Manager
EMP00180,Introduction Session,2022-01-09 02:11:43,1.44,242.2,HR Manager
EMP00180,Complete Documentation,2022-01-21 12:11:43,1.72,376.01,New Hire
EMP00180,IT Setup,2022-02-03 13:11:43,1.89,420.79,IT Staff
EMP00180,Training Module 1,2022-02-16 01:11:43,1.27,69.81,New Hire
EMP00180,Training Module 2,2022-02-22 09:11:43,1.17,446.94,New Hire
EMP00180,Welcome Package Distribution,2022-03-04 12:11:43,1.07,343.62,HR Manager
EMP00180,Feedback Collection,2022-03-17 15:11:43,0.73,313.3,HR Manager
EMP00181,First Week Check-in,2021-10-13 19:31:23,1.81,160.94,HR Manager
EMP00181,Introduction Session,2021-10-16 19:31:23,1.29,461.26,HR Manager
EMP00181,Complete Documentation,2021-10-28 22:31:23,1.14,179.04,New Hire
EMP00181,IT Setup,2021-11-05 02:31:23,1.63,358.15,IT Staff
EMP00181,Training Module 1,2021-11-18 11:31:23,1.79,374.21,New Hire
EMP00181,Training Module 2,2021-11-24 14:31:23,0.31,300.01,New Hire
EMP00181,Welcome Package Distribution,2021-12-08 22:31:23,0.35,160.95,HR Manager
EMP00181,Feedback Collection,2021-12-13 00:31:23,0.32,284.49,HR Manager
EMP00182,First Week Check-in,2021-07-23 13:12:11,0.14,220.44,HR Manager
EMP00182,Introduction Session,2021-07-29 17:12:11,0.42,475.57,HR Manager
EMP00182,Complete Documentation,2021-08-04 18:12:11,0.81,275.59,New Hire
EMP00182,IT Setup,2021-08-17 01:12:11,0.73,122.28,IT Staff
EMP00182,Training Module 1,2021-08-31 06:12:11,1.81,57.97,New Hire
EMP00182,Training Module 2,2021-09-07 06:12:11,1.18,335.7,New Hire
EMP00182,Welcome Package Distribution,2021-09-22 10:12:11,1.46,205.48,HR Manager
EMP00182,Feedback Collection,2021-09-24 19:12:11,0.29,231.18,HR Manager
EMP00183,First Week Check-in,2021-08-05 21:52:01,1.49,241.76,HR Manager
EMP00183,Introduction Session,2021-08-10 02:52:01,1.01,344.09,HR Manager
EMP00183,Complete Documentation,2021-08-24 08:52:01,0.18,306.27,New Hire
EMP00183,IT Setup,2021-08-26 08:52:01,1.6,416.06,IT Staff
EMP00183,Training Module 1,2021-09-07 20:52:01,1.43,430.22,New Hire
EMP00183,Training Module 2,2021-09-14 06:52:01,1.54,56.88,New Hire
EMP00183,Welcome Package Distribution,2021-09-16 16:52:01,1.16,357.99,HR Manager
EMP00183,Feedback Collection,2021-09-21 00:52:01,1.58,307.16,HR Manager
EMP00184,First Week Check-in,2021-08-03 23:18:21,1.2,153.42,HR Manager
EMP00184,Introduction Session,2021-08-11 09:18:21,0.64,366.0,HR Manager
EMP00184,Complete Documentation,2021-08-22 20:18:21,0.14,407.36,New Hire
EMP00184,IT Setup,2021-08-29 05:18:21,0.72,459.85,IT Staff
EMP00184,Training Module 1,2021-09-02 05:18:21,1.69,275.1,New Hire
EMP00184,Training Module 2,2021-09-04 05:18:21,1.69,172.22,New Hire
EMP00184,Welcome Package Distribution,2021-09-07 13:18:21,1.53,148.05,HR Manager
EMP00184,Feedback Collection,2021-09-17 19:18:21,1.94,292.75,HR Manager
EMP00185,First Week Check-in,2021-02-18 21:15:16,0.4,264.71,HR Manager
EMP00185,Introduction Session,2021-02-21 05:15:16,0.83,221.7,HR Manager
EMP00185,Complete Documentation,2021-03-06 12:15:16,0.57,98.8,New Hire
EMP00185,IT Setup,2021-03-12 23:15:16,1.47,447.6,IT Staff
EMP00185,Training Module 1,2021-03-28 02:15:16,1.39,407.12,New Hire
EMP00185,Training Module 2,2021-04-06 11:15:16,1.28,190.64,New Hire
EMP00185,Welcome Package Distribution,2021-04-14 20:15:16,1.82,157.81,HR Manager
EMP00185,Feedback Collection,2021-04-28 20:15:16,1.1,65.02,HR Manager
EMP00186,First Week Check-in,2021-06-14 16:36:23,0.57,402.83,HR Manager
EMP00186,Introduction Session,2021-06-21 16:36:23,0.16,440.16,HR Manager
EMP00186,Complete Documentation,2021-06-26 01:36:23,0.95,323.57,New Hire
EMP00186,IT Setup,2021-06-27 02:36:23,0.55,405.74,IT Staff
EMP00186,Training Module 1,2021-07-07 04:36:23,0.68,66.86,New Hire
EMP00186,Training Module 2,2021-07-22 08:36:23,1.12,153.05,New Hire
EMP00186,Welcome Package Distribution,2021-08-04 19:36:23,1.96,125.56,HR Manager
EMP00186,Feedback Collection,2021-08-17 21:36:23,0.64,398.75,HR Manager
EMP00187,First Week Check-in,2021-03-29 23:20:26,1.91,95.99,HR Manager
EMP00187,Introduction Session,2021-03-31 05:20:26,1.17,364.64,HR Manager
EMP00187,Complete Documentation,2021-04-08 12:20:26,1.53,298.51,New Hire
EMP00187,IT Setup,2021-04-13 14:20:26,1.64,138.52,IT Staff
EMP00187,Training Module 1,2021-04-26 18:20:26,1.21,276.6,New Hire
EMP00187,Training Module 2,2021-04-28 05:20:26,0.42,387.9,New Hire
EMP00187,Welcome Package Distribution,2021-05-10 15:20:26,1.74,241.99,HR Manager
EMP00187,Feedback Collection,2021-05-18 16:20:26,0.86,285.59,HR Manager
EMP00188,First Week Check-in,2021-10-20 17:24:26,0.64,415.95,HR Manager
EMP00188,Introduction Session,2021-11-04 00:24:26,0.5,188.99,HR Manager
EMP00188,Complete Documentation,2021-11-06 01:24:26,1.96,271.45,New Hire
EMP00188,IT Setup,2021-11-12 07:24:26,0.12,206.0,IT Staff
EMP00188,Training Module 1,2021-11-17 07:24:26,1.17,62.97,New Hire
EMP00188,Training Module 2,2021-11-20 18:24:26,0.94,175.58,New Hire
EMP00188,Welcome Package Distribution,2021-12-03 22:24:26,0.92,167.95,HR Manager
EMP00188,Feedback Collection,2021-12-14 09:24:26,1.74,91.29,HR Manager
EMP00189,First Week Check-in,2021-09-02 15:08:09,1.18,369.33,HR Manager
EMP00189,Introduction Session,2021-09-09 18:08:09,1.64,72.47,HR Manager
EMP00189,Complete Documentation,2021-09-22 06:08:09,0.39,431.0,New Hire
EMP00189,IT Setup,2021-10-05 16:08:09,0.98,86.96,IT Staff
EMP00189,Training Module 1,2021-10-10 16:08:09,0.7,265.0,New Hire
EMP00189,Training Module 2,2021-10-21 04:08:09,1.11,246.01,New Hire
EMP00189,Welcome Package Distribution,2021-11-05 08:08:09,0.71,141.23,HR Manager
EMP00189,Feedback Collection,2021-11-09 13:08:09,1.18,303.53,HR Manager
EMP00190,First Week Check-in,2021-12-01 02:48:11,1.23,409.85,HR Manager
EMP00190,Introduction Session,2021-12-13 13:48:11,0.39,261.53,HR Manager
EMP00190,Complete Documentation,2021-12-16 22:48:11,1.12,92.47,New Hire
EMP00190,IT Setup,2021-12-21 08:48:11,0.62,67.57,IT Staff
EMP00190,Training Module 1,2021-12-28 18:48:11,1.41,456.54,New Hire
EMP00190,Training Module 2,2022-01-13 01:48:11,0.98,386.64,New Hire
EMP00190,Welcome Package Distribution,2022-01-26 01:48:11,0.9,369.97,HR Manager
EMP00190,Feedback Collection,2022-02-04 01:48:11,0.74,166.05,HR Manager
EMP00191,First Week Check-in,2021-09-28 00:13:48,0.39,280.41,HR Manager
EMP00191,Introduction Session,2021-10-07 09:13:48,1.15,252.06,HR Manager
EMP00191,Complete Documentation,2021-10-18 21:13:48,1.52,187.84,New Hire
EMP00191,IT Setup,2021-10-25 05:13:48,1.56,336.69,IT Staff
EMP00191,Training Module 1,2021-11-09 10:13:48,1.39,212.48,New Hire
EMP00191,Training Module 2,2021-11-24 16:13:48,1.05,231.79,New Hire
EMP00191,Welcome Package Distribution,2021-12-08 02:13:48,1.5,358.83,HR Manager
EMP00191,Feedback Collection,2021-12-13 14:13:48,0.23,300.65,HR Manager
EMP00192,First Week Check-in,2021-10-13 23:19:21,0.94,175.61,HR Manager
EMP00192,Introduction Session,2021-10-24 01:19:21,1.43,426.96,HR Manager
EMP00192,Complete Documentation,2021-10-30 07:19:21,1.75,453.33,New Hire
EMP00192,IT Setup,2021-11-04 13:19:21,0.46,354.34,IT Staff
EMP00192,Training Module 1,2021-11-14 15:19:21,0.3,339.88,New Hire
EMP00192,Training Module 2,2021-11-19 22:19:21,1.45,449.01,New Hire
EMP00192,Welcome Package Distribution,2021-12-03 08:19:21,0.2,409.87,HR Manager
EMP00192,Feedback Collection,2021-12-12 16:19:21,0.37,164.48,HR Manager
EMP00193,First Week Check-in,2021-03-21 18:54:36,1.71,437.33,HR Manager
EMP00193,Introduction Session,2021-03-29 04:54:36,0.77,161.31,HR Manager
EMP00193,Complete Documentation,2021-04-02 10:54:36,1.12,148.01,New Hire
EMP00193,IT Setup,2021-04-13 12:54:36,0.62,313.2,IT Staff
EMP00193,Training Module 1,2021-04-20 22:54:36,0.96,56.99,New Hire
EMP00193,Training Module 2,2021-04-22 04:54:36,0.68,108.05,New Hire
EMP00193,Welcome Package Distribution,2021-04-28 14:54:36,0.95,236.0,HR Manager
EMP00193,Feedback Collection,2021-05-08 18:54:36,0.79,471.17,HR Manager
EMP00194,First Week Check-in,2021-04-28 16:58:11,1.22,164.29,HR Manager
EMP00194,Introduction Session,2021-05-08 17:58:11,1.47,339.11,HR Manager
EMP00194,Complete Documentation,2021-05-10 00:58:11,0.25,167.77,New Hire
EMP00194,IT Setup,2021-05-11 06:58:11,0.86,476.39,IT Staff
EMP00194,Training Module 1,2021-05-19 08:58:11,0.86,348.98,New Hire
EMP00194,Training Module 2,2021-05-21 14:58:11,1.6,415.91,New Hire
EMP00194,Welcome Package Distribution,2021-06-04 17:58:11,0.86,232.74,HR Manager
EMP00194,Feedback Collection,2021-06-06 19:58:11,1.83,246.98,HR Manager
EMP00195,First Week Check-in,2021-02-02 11:22:59,1.4,313.97,HR Manager
EMP00195,Introduction Session,2021-02-14 20:22:59,1.04,125.81,HR Manager
EMP00195,Complete Documentation,2021-02-18 05:22:59,0.73,304.23,New Hire
EMP00195,IT Setup,2021-02-20 13:22:59,1.74,152.41,IT Staff
EMP00195,Training Module 1,2021-03-04 17:22:59,1.51,479.34,New Hire
EMP00195,Training Module 2,2021-03-08 05:22:59,1.48,119.66,New Hire
EMP00195,Welcome Package Distribution,2021-03-12 11:22:59,0.17,127.6,HR Manager
EMP00195,Feedback Collection,2021-03-17 18:22:59,0.52,191.97,HR Manager
EMP00196,First Week Check-in,2021-02-28 15:31:20,0.2,275.15,HR Manager
EMP00196,Introduction Session,2021-03-10 16:31:20,1.3,452.15,HR Manager
EMP00196,Complete Documentation,2021-03-25 18:31:20,0.53,54.72,New Hire
EMP00196,IT Setup,2021-04-10 05:31:20,1.35,327.5,IT Staff
EMP00196,Training Module 1,2021-04-20 08:31:20,1.88,153.43,New Hire
EMP00196,Training Module 2,2021-04-25 16:31:20,1.97,419.29,New Hire
EMP00196,Welcome Package Distribution,2021-05-09 21:31:20,0.42,252.8,HR Manager
EMP00196,Feedback Collection,2021-05-18 08:31:20,0.59,166.56,HR Manager
EMP00197,First Week Check-in,2021-05-18 04:11:09,1.8,319.25,HR Manager
EMP00197,Introduction Session,2021-06-02 16:11:09,0.74,62.18,HR Manager
EMP00197,Complete Documentation,2021-06-05 22:11:09,1.98,492.62,New Hire
EMP00197,IT Setup,2021-06-15 07:11:09,0.98,417.66,IT Staff
EMP00197,Training Module 1,2021-06-26 10:11:09,1.83,320.07,New Hire
EMP00197,Training Module 2,2021-07-08 21:11:09,2.0,464.98,New Hire
EMP00197,Welcome Package Distribution,2021-07-21 03:11:09,0.16,342.68,HR Manager
EMP00197,Feedback Collection,2021-08-01 04:11:09,1.96,177.23,HR Manager
EMP00198,First Week Check-in,2021-04-20 18:43:12,0.93,351.53,HR Manager
EMP00198,Introduction Session,2021-04-26 04:43:12,0.31,402.63,HR Manager
EMP00198,Complete Documentation,2021-05-09 10:43:12,0.94,356.83,New Hire
EMP00198,IT Setup,2021-05-13 22:43:12,0.87,298.33,IT Staff
EMP00198,Training Module 1,2021-05-19 23:43:12,0.91,483.26,New Hire
EMP00198,Training Module 2,2021-05-23 08:43:12,0.93,57.91,New Hire
EMP00198,Welcome Package Distribution,2021-05-24 08:43:12,0.94,130.43,HR Manager
EMP00198,Feedback Collection,2021-05-29 10:43:12,1.45,435.28,HR Manager
EMP00199,First Week Check-in,2021-07-04 15:03:28,1.45,166.13,HR Manager
EMP00199,Introduction Session,2021-07-13 00:03:28,1.71,244.92,HR Manager
EMP00199,Complete Documentation,2021-07-18 01:03:28,0.24,152.87,New Hire
EMP00199,IT Setup,2021-07-28 11:03:28,1.82,253.76,IT Staff
EMP00199,Training Module 1,2021-08-10 15:03:28,0.87,111.65,New Hire
EMP00199,Training Module 2,2021-08-20 00:03:28,1.7,96.36,New Hire
EMP00199,Welcome Package Distribution,2021-08-22 02:03:28,1.07,187.41,HR Manager
EMP00199,Feedback Collection,2021-09-04 06:03:28,1.54,439.82,HR Manager
EMP00200,First Week Check-in,2021-08-05 11:05:58,1.02,439.63,HR Manager
EMP00200,Introduction Session,2021-08-07 19:05:58,1.33,318.68,HR Manager
EMP00200,Complete Documentation,2021-08-20 19:05:58,0.38,165.71,New Hire
EMP00200,IT Setup,2021-08-23 06:05:58,1.95,469.66,IT Staff
EMP00200,Training Module 1,2021-09-02 11:05:58,0.78,160.93,New Hire
EMP00200,Training Module 2,2021-09-04 20:05:58,1.09,308.72,New Hire
EMP00200,Welcome Package Distribution,2021-09-07 05:05:58,0.38,224.15,HR Manager
EMP00200,Feedback Collection,2021-09-16 07:05:58,0.27,442.53,HR Manager
EMP00201,First Week Check-in,2021-01-27 05:31:57,0.16,358.69,HR Manager
EMP00201,Introduction Session,2021-02-03 14:31:57,0.73,375.77,HR Manager
EMP00201,Complete Documentation,2021-02-15 21:31:57,1.09,395.53,New Hire
EMP00201,IT Setup,2021-02-23 05:31:57,1.17,417.82,IT Staff
EMP00201,Training Module 1,2021-03-06 08:31:57,0.75,366.69,New Hire
EMP00201,Training Module 2,2021-03-20 08:31:57,0.53,205.08,New Hire
EMP00201,Welcome Package Distribution,2021-03-27 15:31:57,1.01,356.61,HR Manager
EMP00201,Feedback Collection,2021-03-31 03:31:57,1.1,137.46,HR Manager
EMP00202,First Week Check-in,2021-06-24 00:51:19,0.92,223.94,HR Manager
EMP00202,Introduction Session,2021-07-06 02:51:19,1.6,60.37,HR Manager
EMP00202,Complete Documentation,2021-07-08 05:51:19,0.75,160.15,New Hire
EMP00202,IT Setup,2021-07-17 07:51:19,0.68,149.82,IT Staff
EMP00202,Training Module 1,2021-07-29 07:51:19,0.36,450.14,New Hire
EMP00202,Training Module 2,2021-08-08 19:51:19,1.29,331.16,New Hire
EMP00202,Welcome Package Distribution,2021-08-23 22:51:19,0.19,491.79,HR Manager
EMP00202,Feedback Collection,2021-08-27 05:51:19,0.27,167.94,HR Manager
EMP00203,First Week Check-in,2021-07-30 06:35:07,0.45,288.76,HR Manager
EMP00203,Introduction Session,2021-08-08 15:35:07,1.13,432.44,HR Manager
EMP00203,Complete Documentation,2021-08-23 15:35:07,0.15,249.92,New Hire
EMP00203,IT Setup,2021-09-04 00:35:07,1.66,491.63,IT Staff
EMP00203,Training Module 1,2021-09-10 02:35:07,0.22,289.86,New Hire
EMP00203,Training Module 2,2021-09-25 02:35:07,0.53,297.64,New Hire
EMP00203,Welcome Package Distribution,2021-10-05 12:35:07,0.33,119.14,HR Manager
EMP00203,Feedback Collection,2021-10-10 22:35:07,1.01,309.4,HR Manager
EMP00204,First Week Check-in,2021-10-09 17:45:41,1.11,322.63,HR Manager
EMP00204,Introduction Session,2021-10-14 22:45:41,0.15,378.84,HR Manager
EMP00204,Complete Documentation,2021-10-29 22:45:41,1.14,141.45,New Hire
EMP00204,IT Setup,2021-11-11 04:45:41,1.69,420.56,IT Staff
EMP00204,Training Module 1,2021-11-16 08:45:41,1.55,159.03,New Hire
EMP00204,Training Module 2,2021-11-17 16:45:41,0.93,408.25,New Hire
EMP00204,Welcome Package Distribution,2021-11-28 23:45:41,1.52,356.48,HR Manager
EMP00204,Feedback Collection,2021-12-14 08:45:41,0.75,226.97,HR Manager
EMP00205,First Week Check-in,2021-10-08 16:03:35,0.82,257.81,HR Manager
EMP00205,Introduction Session,2021-10-19 04:03:35,0.55,338.3,HR Manager
EMP00205,Complete Documentation,2021-10-30 13:03:35,0.42,431.04,New Hire
EMP00205,IT Setup,2021-10-31 17:03:35,0.39,160.65,IT Staff
EMP00205,Training Module 1,2021-11-14 21:03:35,1.41,213.0,New Hire
EMP00205,Training Module 2,2021-11-25 05:03:35,0.79,447.11,New Hire
EMP00205,Welcome Package Distribution,2021-12-03 14:03:35,1.99,273.09,HR Manager
EMP00205,Feedback Collection,2021-12-14 19:03:35,1.5,112.07,HR Manager
EMP00206,First Week Check-in,2021-07-23 16:43:05,0.54,289.77,HR Manager
EMP00206,Introduction Session,2021-07-26 21:43:05,1.34,253.38,HR Manager
EMP00206,Complete Documentation,2021-08-10 21:43:05,0.39,407.4,New Hire
EMP00206,IT Setup,2021-08-11 21:43:05,1.26,139.16,IT Staff
EMP00206,Training Module 1,2021-08-13 22:43:05,0.54,216.31,New Hire
EMP00206,Training Module 2,2021-08-23 23:43:05,1.25,234.42,New Hire
EMP00206,Welcome Package Distribution,2021-09-06 06:43:05,1.67,104.22,HR Manager
EMP00206,Feedback Collection,2021-09-15 13:43:05,0.36,458.94,HR Manager
EMP00207,First Week Check-in,2021-07-07 15:52:25,1.25,91.34,HR Manager
EMP00207,Introduction Session,2021-07-17 18:52:25,0.51,235.51,HR Manager
EMP00207,Complete Documentation,2021-07-24 06:52:25,0.43,429.19,New Hire
EMP00207,IT Setup,2021-07-31 08:52:25,0.44,129.92,IT Staff
EMP00207,Training Module 1,2021-08-09 16:52:25,1.72,323.67,New Hire
EMP00207,Training Module 2,2021-08-18 00:52:25,0.86,163.01,New Hire
EMP00207,Welcome Package Distribution,2021-08-22 10:52:25,0.7,81.12,HR Manager
EMP00207,Feedback Collection,2021-08-29 14:52:25,1.09,435.29,HR Manager
EMP00208,First Week Check-in,2021-12-25 23:35:06,2.0,261.25,HR Manager
EMP00208,Introduction Session,2021-12-27 05:35:06,1.0,108.7,HR Manager
EMP00208,Complete Documentation,2021-12-29 12:35:06,1.72,311.08,New Hire
EMP00208,IT Setup,2022-01-12 00:35:06,0.62,414.35,IT Staff
EMP00208,Training Module 1,2022-01-21 12:35:06,0.49,385.13,New Hire
EMP00208,Training Module 2,2022-02-03 16:35:06,0.94,452.55,New Hire
EMP00208,Welcome Package Distribution,2022-02-08 00:35:06,1.03,482.03,HR Manager
EMP00208,Feedback Collection,2022-02-16 11:35:06,0.35,377.88,HR Manager
EMP00209,First Week Check-in,2021-10-13 16:03:16,1.31,305.86,HR Manager
EMP00209,Introduction Session,2021-10-16 04:03:16,0.12,428.02,HR Manager
EMP00209,Complete Documentation,2021-10-29 04:03:16,1.49,128.38,New Hire
EMP00209,IT Setup,2021-11-07 07:03:16,0.69,332.35,IT Staff
EMP00209,Training Module 1,2021-11-12 12:03:16,1.93,90.64,New Hire
EMP00209,Training Module 2,2021-11-15 18:03:16,0.9,129.84,New Hire
EMP00209,Welcome Package Distribution,2021-11-18 05:03:16,1.62,177.21,HR Manager
EMP00209,Feedback Collection,2021-11-21 07:03:16,0.91,288.96,HR Manager
EMP00210,First Week Check-in,2021-08-15 03:58:05,0.82,297.04,HR Manager
EMP00210,Introduction Session,2021-08-30 06:58:05,1.88,242.35,HR Manager
EMP00210,Complete Documentation,2021-09-13 09:58:05,0.62,390.99,New Hire
EMP00210,IT Setup,2021-09-27 19:58:05,0.82,333.59,IT Staff
EMP00210,Training Module 1,2021-10-09 05:58:05,1.55,394.74,New Hire
EMP00210,Training Module 2,2021-10-14 09:58:05,0.48,343.86,New Hire
EMP00210,Welcome Package Distribution,2021-10-28 18:58:05,1.89,479.84,HR Manager
EMP00210,Feedback Collection,2021-10-29 19:58:05,1.48,445.67,HR Manager
EMP00211,First Week Check-in,2021-10-18 01:39:31,0.82,90.56,HR Manager
EMP00211,Introduction Session,2021-10-23 04:39:31,1.36,400.12,HR Manager
EMP00211,Complete Documentation,2021-10-26 15:39:31,1.79,450.82,New Hire
EMP00211,IT Setup,2021-11-05 00:39:31,1.82,58.72,IT Staff
EMP00211,Training Module 1,2021-11-07 03:39:31,0.14,307.41,New Hire
EMP00211,Training Module 2,2021-11-10 03:39:31,0.66,229.48,New Hire
EMP00211,Welcome Package Distribution,2021-11-24 15:39:31,0.63,121.26,HR Manager
EMP00211,Feedback Collection,2021-12-02 17:39:31,0.21,392.14,HR Manager
EMP00212,First Week Check-in,2021-10-28 12:18:59,1.34,231.81,HR Manager
