event_id,object_id,object_type,activity,timestamp,actor,event_type,department,related_objects,co2_impact,activity_cost
EV_01249,EMP0209,Employee,First Week Check-in,2024-11-27 05:52:11,Trainer_D,Employee.FirstWeekMeeting,Operations,Department:Operations,0.14,241.37
EV_01250,EMP0209,Employee,Introduction Session,2024-12-12 11:52:11,Trainer_B,Employee.Onboarding.Introduction,Operations,Department:Operations,0.72,368.36
EV_01251,EMP0209,Employee,Complete Documentation,2024-12-26 15:52:11,HR_Officer_1,Document.Processed,Operations,DocumentPackage:DOC_EMP0209,0.13,388.44
EV_01252,EMP0209,Employee,IT Setup,2024-12-30 20:52:11,IT_Tech2,Equipment.Assigned,Operations,Equipment:LAPTOP_EMP0209|Equipment:PHONE_EMP0209|Equipment:MONITOR_EMP0209,1.17,239.41
EV_01253,EMP0209,Employee,Training Module 1,2025-01-14 00:52:11,Trainer_B,Training.Session,Operations,TrainingModule:MOD_001,0.38,453.29
EV_01254,EMP0209,Employee,Training Module 2,2025-01-18 05:52:11,Trainer_C,Training.Session,Operations,TrainingModule:MOD_002,1.81,142.9
EV_01255,EMP0210,Employee,First Week Check-in,2023-02-26 01:20:47,Trainer_A,Employee.FirstWeekMeeting,Engineering,Department:Engineering,1.95,393.72
EV_01256,EMP0210,Employee,Introduction Session,2023-03-10 13:20:47,Trainer_D,Employee.Onboarding.Introduction,Engineering,Department:Engineering,1.97,170.09
EV_01257,EMP0210,Employee,Complete Documentation,2023-03-12 15:20:47,HR_Officer_1,Document.Processed,Engineering,DocumentPackage:DOC_EMP0210,0.89,475.72
EV_01258,EMP0210,Employee,IT Setup,2023-03-18 15:20:47,IT_Tech2,Equipment.Assigned,Engineering,Equipment:LAPTOP_EMP0210|Equipment:PHONE_EMP0210|Equipment:MONITOR_EMP0210,1.87,383.91
EV_01259,EMP0210,Employee,Training Module 1,2023-04-01 16:20:47,Trainer_A,Training.Session,Engineering,TrainingModule:MOD_001,0.24,311.39
EV_01260,EMP0210,Employee,Training Module 2,2023-04-03 19:20:47,Trainer_D,Training.Session,Engineering,TrainingModule:MOD_002,0.78,491.87
EV_01261,EMP0211,Employee,First Week Check-in,2022-12-23 22:45:55,Trainer_A,Employee.FirstWeekMeeting,Sales,Department:Sales,0.39,277.95
EV_01262,EMP0211,Employee,Introduction Session,2023-01-02 10:45:55,Trainer_C,Employee.Onboarding.Introduction,Sales,Department:Sales,1.44,101.89
EV_01263,EMP0211,Employee,Complete Documentation,2023-01-05 16:45:55,HR_Officer_2,Document.Processed,Sales,DocumentPackage:DOC_EMP0211,1.46,424.19
EV_01264,EMP0211,Employee,IT Setup,2023-01-07 23:45:55,IT_Tech3,Equipment.Assigned,Sales,Equipment:LAPTOP_EMP0211|Equipment:PHONE_EMP0211|Equipment:MONITOR_EMP0211,1.24,242.91
EV_01265,EMP0211,Employee,Training Module 1,2023-01-09 09:45:55,Trainer_D,Training.Session,Sales,TrainingModule:MOD_001,0.12,273.13
EV_01266,EMP0211,Employee,Training Module 2,2023-01-10 18:45:55,Trainer_D,Training.Session,Sales,TrainingModule:MOD_002,1.95,469.8
EV_01267,EMP0212,Employee,First Week Check-in,2024-05-16 18:02:21,Trainer_C,Employee.FirstWeekMeeting,HR,Department:HR,0.81,78.98
EV_01268,EMP0212,Employee,Introduction Session,2024-05-25 01:02:21,Trainer_A,Employee.Onboarding.Introduction,HR,Department:HR,1.18,227.8
EV_01269,EMP0212,Employee,Complete Documentation,2024-06-02 02:02:21,HR_Officer_2,Document.Processed,HR,DocumentPackage:DOC_EMP0212,1.42,189.78
EV_01270,EMP0212,Employee,IT Setup,2024-06-11 04:02:21,IT_Tech1,Equipment.Assigned,HR,Equipment:LAPTOP_EMP0212|Equipment:PHONE_EMP0212|Equipment:MONITOR_EMP0212,1.57,357.21
EV_01271,EMP0212,Employee,Training Module 1,2024-06-20 06:02:21,Trainer_C,Training.Session,HR,TrainingModule:MOD_001,1.87,296.79
EV_01272,EMP0212,Employee,Training Module 2,2024-06-30 11:02:21,Trainer_B,Training.Session,HR,TrainingModule:MOD_002,0.16,427.35
EV_01273,EMP0213,Employee,First Week Check-in,2024-05-23 15:15:20,Trainer_D,Employee.FirstWeekMeeting,Finance,Department:Finance,1.03,50.48
EV_01274,EMP0213,Employee,Introduction Session,2024-06-03 02:15:20,Trainer_C,Employee.Onboarding.Introduction,Finance,Department:Finance,1.01,149.34
EV_01275,EMP0213,Employee,Complete Documentation,2024-06-15 03:15:20,HR_Officer_1,Document.Processed,Finance,DocumentPackage:DOC_EMP0213,0.4,468.54
EV_01276,EMP0213,Employee,IT Setup,2024-06-23 14:15:20,IT_Tech2,Equipment.Assigned,Finance,Equipment:LAPTOP_EMP0213|Equipment:PHONE_EMP0213|Equipment:MONITOR_EMP0213,0.67,214.81
EV_01277,EMP0213,Employee,Training Module 1,2024-07-04 18:15:20,Trainer_A,Training.Session,Finance,TrainingModule:MOD_001,1.27,447.77
EV_01278,EMP0213,Employee,Training Module 2,2024-07-19 19:15:20,Trainer_B,Training.Session,Finance,TrainingModule:MOD_002,1.3,463.47
EV_01279,EMP0214,Employee,First Week Check-in,2021-03-04 23:10:51,Trainer_D,Employee.FirstWeekMeeting,Operations,Department:Operations,1.2,142.89
EV_01280,EMP0214,Employee,Introduction Session,2021-03-07 03:10:51,Trainer_D,Employee.Onboarding.Introduction,Operations,Department:Operations,0.78,454.75
EV_01281,EMP0214,Employee,Complete Documentation,2021-03-21 12:10:51,HR_Officer_1,Document.Processed,Operations,DocumentPackage:DOC_EMP0214,1.15,251.42
EV_01282,EMP0214,Employee,IT Setup,2021-03-24 15:10:51,IT_Tech2,Equipment.Assigned,Operations,Equipment:LAPTOP_EMP0214|Equipment:PHONE_EMP0214|Equipment:MONITOR_EMP0214,1.42,56.83
EV_01283,EMP0214,Employee,Training Module 1,2021-04-06 17:10:51,Trainer_C,Training.Session,Operations,TrainingModule:MOD_001,1.72,436.28
EV_01284,EMP0214,Employee,Training Module 2,2021-04-13 03:10:51,Trainer_C,Training.Session,Operations,TrainingModule:MOD_002,0.33,429.52
EV_01285,EMP0215,Employee,First Week Check-in,2022-12-24 11:40:29,Trainer_B,Employee.FirstWeekMeeting,Engineering,Department:Engineering,1.15,155.13
EV_01286,EMP0215,Employee,Introduction Session,2022-12-29 11:40:29,Trainer_C,Employee.Onboarding.Introduction,Engineering,Department:Engineering,1.0,327.1
EV_01287,EMP0215,Employee,Complete Documentation,2023-01-06 18:40:29,HR_Officer_1,Document.Processed,Engineering,DocumentPackage:DOC_EMP0215,0.3,64.14
EV_01288,EMP0215,Employee,IT Setup,2023-01-15 18:40:29,IT_Tech1,Equipment.Assigned,Engineering,Equipment:LAPTOP_EMP0215|Equipment:PHONE_EMP0215|Equipment:MONITOR_EMP0215,1.48,372.43
EV_01289,EMP0215,Employee,Training Module 1,2023-01-19 02:40:29,Trainer_A,Training.Session,Engineering,TrainingModule:MOD_001,1.46,118.75
EV_01290,EMP0215,Employee,Training Module 2,2023-01-21 12:40:29,Trainer_B,Training.Session,Engineering,TrainingModule:MOD_002,0.92,430.9
EV_01291,EMP0216,Employee,First Week Check-in,2024-07-31 12:45:24,Trainer_C,Employee.FirstWeekMeeting,Sales,Department:Sales,1.67,293.67
EV_01292,EMP0216,Employee,Introduction Session,2024-08-15 12:45:24,Trainer_C,Employee.Onboarding.Introduction,Sales,Department:Sales,0.11,218.98
EV_01293,EMP0216,Employee,Complete Documentation,2024-08-28 15:45:24,HR_Officer_1,Document.Processed,Sales,DocumentPackage:DOC_EMP0216,0.46,219.74
EV_01294,EMP0216,Employee,IT Setup,2024-08-29 20:45:24,IT_Tech1,Equipment.Assigned,Sales,Equipment:LAPTOP_EMP0216|Equipment:PHONE_EMP0216|Equipment:MONITOR_EMP0216,0.85,254.43
EV_01295,EMP0216,Employee,Training Module 1,2024-09-07 06:45:24,Trainer_A,Training.Session,Sales,TrainingModule:MOD_001,0.41,394.87
EV_01296,EMP0216,Employee,Training Module 2,2024-09-18 17:45:24,Trainer_B,Training.Session,Sales,TrainingModule:MOD_002,0.73,406.34
EV_01297,EMP0217,Employee,First Week Check-in,2022-03-22 03:47:33,Trainer_C,Employee.FirstWeekMeeting,HR,Department:HR,0.19,461.63
EV_01298,EMP0217,Employee,Introduction Session,2022-03-28 03:47:33,Trainer_B,Employee.Onboarding.Introduction,HR,Department:HR,1.11,448.85
EV_01299,EMP0217,Employee,Complete Documentation,2022-04-04 08:47:33,HR_Officer_1,Document.Processed,HR,DocumentPackage:DOC_EMP0217,0.67,187.73
EV_01300,EMP0217,Employee,IT Setup,2022-04-13 20:47:33,IT_Tech3,Equipment.Assigned,HR,Equipment:LAPTOP_EMP0217|Equipment:PHONE_EMP0217|Equipment:MONITOR_EMP0217,1.72,421.53
EV_01301,EMP0217,Employee,Training Module 1,2022-04-23 07:47:33,Trainer_B,Training.Session,HR,TrainingModule:MOD_001,1.53,420.43
EV_01302,EMP0217,Employee,Training Module 2,2022-05-06 10:47:33,Trainer_A,Training.Session,HR,TrainingModule:MOD_002,0.76,240.51
EV_01303,EMP0218,Employee,First Week Check-in,2022-06-22 14:02:09,Trainer_B,Employee.FirstWeekMeeting,Finance,Department:Finance,0.84,340.59
EV_01304,EMP0218,Employee,Introduction Session,2022-06-30 01:02:09,Trainer_D,Employee.Onboarding.Introduction,Finance,Department:Finance,0.29,89.34
EV_01305,EMP0218,Employee,Complete Documentation,2022-07-13 08:02:09,HR_Officer_2,Document.Processed,Finance,DocumentPackage:DOC_EMP0218,0.94,307.09
EV_01306,EMP0218,Employee,IT Setup,2022-07-17 19:02:09,IT_Tech3,Equipment.Assigned,Finance,Equipment:LAPTOP_EMP0218|Equipment:PHONE_EMP0218|Equipment:MONITOR_EMP0218,1.77,257.0
EV_01307,EMP0218,Employee,Training Module 1,2022-07-23 07:02:09,Trainer_D,Training.Session,Finance,TrainingModule:MOD_001,1.02,381.27
EV_01308,EMP0218,Employee,Training Module 2,2022-08-06 07:02:09,Trainer_C,Training.Session,Finance,TrainingModule:MOD_002,0.72,444.94
EV_01309,EMP0219,Employee,First Week Check-in,2023-09-11 11:55:23,Trainer_C,Employee.FirstWeekMeeting,Operations,Department:Operations,1.82,387.02
EV_01310,EMP0219,Employee,Introduction Session,2023-09-23 16:55:23,Trainer_B,Employee.Onboarding.Introduction,Operations,Department:Operations,0.45,418.9
EV_01311,EMP0219,Employee,Complete Documentation,2023-10-08 00:55:23,HR_Officer_2,Document.Processed,Operations,DocumentPackage:DOC_EMP0219,0.51,275.75
EV_01312,EMP0219,Employee,IT Setup,2023-10-11 03:55:23,IT_Tech1,Equipment.Assigned,Operations,Equipment:LAPTOP_EMP0219|Equipment:PHONE_EMP0219|Equipment:MONITOR_EMP0219,1.32,447.1
EV_01313,EMP0219,Employee,Training Module 1,2023-10-19 10:55:23,Trainer_D,Training.Session,Operations,TrainingModule:MOD_001,0.55,83.72
EV_01314,EMP0219,Employee,Training Module 2,2023-10-30 14:55:23,Trainer_D,Training.Session,Operations,TrainingModule:MOD_002,1.27,294.2
EV_01315,EMP0220,Employee,First Week Check-in,2021-07-14 17:39:22,Trainer_C,Employee.FirstWeekMeeting,Engineering,Department:Engineering,1.46,70.05
EV_01316,EMP0220,Employee,Introduction Session,2021-07-19 18:39:22,Trainer_C,Employee.Onboarding.Introduction,Engineering,Department:Engineering,0.24,73.83
EV_01317,EMP0220,Employee,Complete Documentation,2021-07-30 04:39:22,HR_Officer_1,Document.Processed,Engineering,DocumentPackage:DOC_EMP0220,0.82,384.86
EV_01318,EMP0220,Employee,IT Setup,2021-08-02 08:39:22,IT_Tech2,Equipment.Assigned,Engineering,Equipment:LAPTOP_EMP0220|Equipment:PHONE_EMP0220|Equipment:MONITOR_EMP0220,0.66,445.12
EV_01319,EMP0220,Employee,Training Module 1,2021-08-06 19:39:22,Trainer_A,Training.Session,Engineering,TrainingModule:MOD_001,1.76,353.55
EV_01320,EMP0220,Employee,Training Module 2,2021-08-18 23:39:22,Trainer_C,Training.Session,Engineering,TrainingModule:MOD_002,1.96,205.84
EV_01321,EMP0221,Employee,First Week Check-in,2021-04-01 22:21:41,Trainer_D,Employee.FirstWeekMeeting,Sales,Department:Sales,1.37,455.71
EV_01322,EMP0221,Employee,Introduction Session,2021-04-13 07:21:41,Trainer_D,Employee.Onboarding.Introduction,Sales,Department:Sales,0.77,477.51
EV_01323,EMP0221,Employee,Complete Documentation,2021-04-19 16:21:41,HR_Officer_1,Document.Processed,Sales,DocumentPackage:DOC_EMP0221,1.39,465.22
EV_01324,EMP0221,Employee,IT Setup,2021-04-30 04:21:41,IT_Tech1,Equipment.Assigned,Sales,Equipment:LAPTOP_EMP0221|Equipment:PHONE_EMP0221|Equipment:MONITOR_EMP0221,0.19,478.38
EV_01325,EMP0221,Employee,Training Module 1,2021-05-02 08:21:41,Trainer_C,Training.Session,Sales,TrainingModule:MOD_001,0.76,85.33
EV_01326,EMP0221,Employee,Training Module 2,2021-05-10 19:21:41,Trainer_C,Training.Session,Sales,TrainingModule:MOD_002,1.81,390.96
EV_01327,EMP0222,Employee,First Week Check-in,2021-05-19 10:46:03,Trainer_A,Employee.FirstWeekMeeting,HR,Department:HR,0.67,110.1
EV_01328,EMP0222,Employee,Introduction Session,2021-06-03 22:46:03,Trainer_A,Employee.Onboarding.Introduction,HR,Department:HR,1.73,347.35
EV_01329,EMP0222,Employee,Complete Documentation,2021-06-12 09:46:03,HR_Officer_2,Document.Processed,HR,DocumentPackage:DOC_EMP0222,0.94,478.11
EV_01330,EMP0222,Employee,IT Setup,2021-06-26 18:46:03,IT_Tech2,Equipment.Assigned,HR,Equipment:LAPTOP_EMP0222|Equipment:PHONE_EMP0222|Equipment:MONITOR_EMP0222,1.58,445.24
EV_01331,EMP0222,Employee,Training Module 1,2021-07-09 02:46:03,Trainer_A,Training.Session,HR,TrainingModule:MOD_001,1.71,463.95
EV_01332,EMP0222,Employee,Training Module 2,2021-07-23 14:46:03,Trainer_D,Training.Session,HR,TrainingModule:MOD_002,1.03,474.64
EV_01333,EMP0223,Employee,First Week Check-in,2021-02-26 16:33:57,Trainer_B,Employee.FirstWeekMeeting,Finance,Department:Finance,0.87,209.47
EV_01334,EMP0223,Employee,Introduction Session,2021-03-06 01:33:57,Trainer_C,Employee.Onboarding.Introduction,Finance,Department:Finance,1.34,298.86
EV_01335,EMP0223,Employee,Complete Documentation,2021-03-08 10:33:57,HR_Officer_2,Document.Processed,Finance,DocumentPackage:DOC_EMP0223,1.6,422.94
EV_01336,EMP0223,Employee,IT Setup,2021-03-11 12:33:57,IT_Tech3,Equipment.Assigned,Finance,Equipment:LAPTOP_EMP0223|Equipment:PHONE_EMP0223|Equipment:MONITOR_EMP0223,0.54,167.27
EV_01337,EMP0223,Employee,Training Module 1,2021-03-20 22:33:57,Trainer_B,Training.Session,Finance,TrainingModule:MOD_001,1.57,366.54
EV_01338,EMP0223,Employee,Training Module 2,2021-03-22 22:33:57,Trainer_A,Training.Session,Finance,TrainingModule:MOD_002,1.11,363.68
EV_01339,EMP0224,Employee,First Week Check-in,2020-03-02 22:53:07,Trainer_D,Employee.FirstWeekMeeting,Operations,Department:Operations,0.95,138.67
EV_01340,EMP0224,Employee,Introduction Session,2020-03-05 05:53:07,Trainer_A,Employee.Onboarding.Introduction,Operations,Department:Operations,1.67,357.36
EV_01341,EMP0224,Employee,Complete Documentation,2020-03-18 16:53:07,HR_Officer_2,Document.Processed,Operations,DocumentPackage:DOC_EMP0224,0.19,82.96
EV_01342,EMP0224,Employee,IT Setup,2020-03-31 17:53:07,IT_Tech3,Equipment.Assigned,Operations,Equipment:LAPTOP_EMP0224|Equipment:PHONE_EMP0224|Equipment:MONITOR_EMP0224,0.9,486.38
EV_01343,EMP0224,Employee,Training Module 1,2020-04-14 00:53:07,Trainer_A,Training.Session,Operations,TrainingModule:MOD_001,0.11,400.26
EV_01344,EMP0224,Employee,Training Module 2,2020-04-19 03:53:07,Trainer_B,Training.Session,Operations,TrainingModule:MOD_002,0.33,348.62
EV_01345,EMP0225,Employee,First Week Check-in,2024-12-05 21:51:19,Trainer_A,Employee.FirstWeekMeeting,Engineering,Department:Engineering,1.02,434.79
EV_01346,EMP0225,Employee,Introduction Session,2024-12-11 03:51:19,Trainer_B,Employee.Onboarding.Introduction,Engineering,Department:Engineering,1.14,121.89
EV_01347,EMP0225,Employee,Complete Documentation,2024-12-15 11:51:19,HR_Officer_2,Document.Processed,Engineering,DocumentPackage:DOC_EMP0225,1.39,493.87
EV_01348,EMP0225,Employee,IT Setup,2024-12-19 16:51:19,IT_Tech2,Equipment.Assigned,Engineering,Equipment:LAPTOP_EMP0225|Equipment:PHONE_EMP0225|Equipment:MONITOR_EMP0225,1.44,218.85
EV_01349,EMP0225,Employee,Training Module 1,2024-12-29 04:51:19,Trainer_B,Training.Session,Engineering,TrainingModule:MOD_001,0.76,144.46
EV_01350,EMP0225,Employee,Training Module 2,2025-01-08 13:51:19,Trainer_C,Training.Session,Engineering,TrainingModule:MOD_002,1.02,167.89
EV_01351,EMP0226,Employee,First Week Check-in,2023-12-18 14:50:10,Trainer_C,Employee.FirstWeekMeeting,Sales,Department:Sales,0.85,291.52
EV_01352,EMP0226,Employee,Introduction Session,2024-01-01 14:50:10,Trainer_C,Employee.Onboarding.Introduction,Sales,Department:Sales,0.52,347.62
EV_01353,EMP0226,Employee,Complete Documentation,2024-01-05 22:50:10,HR_Officer_2,Document.Processed,Sales,DocumentPackage:DOC_EMP0226,0.19,381.43
EV_01354,EMP0226,Employee,IT Setup,2024-01-08 23:50:10,IT_Tech2,Equipment.Assigned,Sales,Equipment:LAPTOP_EMP0226|Equipment:PHONE_EMP0226|Equipment:MONITOR_EMP0226,0.28,254.71
EV_01355,EMP0226,Employee,Training Module 1,2024-01-18 02:50:10,Trainer_C,Training.Session,Sales,TrainingModule:MOD_001,0.74,52.63
EV_01356,EMP0226,Employee,Training Module 2,2024-01-31 13:50:10,Trainer_A,Training.Session,Sales,TrainingModule:MOD_002,1.7,397.27
EV_01357,EMP0227,Employee,First Week Check-in,2024-01-16 13:09:27,Trainer_C,Employee.FirstWeekMeeting,HR,Department:HR,1.25,69.57
EV_01358,EMP0227,Employee,Introduction Session,2024-02-01 00:09:27,Trainer_A,Employee.Onboarding.Introduction,HR,Department:HR,0.74,362.57
EV_01359,EMP0227,Employee,Complete Documentation,2024-02-02 12:09:27,HR_Officer_2,Document.Processed,HR,DocumentPackage:DOC_EMP0227,1.73,165.24
EV_01360,EMP0227,Employee,IT Setup,2024-02-14 23:09:27,IT_Tech1,Equipment.Assigned,HR,Equipment:LAPTOP_EMP0227|Equipment:PHONE_EMP0227|Equipment:MONITOR_EMP0227,1.24,427.41
EV_01361,EMP0227,Employee,Training Module 1,2024-02-17 09:09:27,Trainer_D,Training.Session,HR,TrainingModule:MOD_001,1.58,423.03
EV_01362,EMP0227,Employee,Training Module 2,2024-02-27 13:09:27,Trainer_C,Training.Session,HR,TrainingModule:MOD_002,1.64,63.1
EV_01363,EMP0228,Employee,First Week Check-in,2023-06-12 11:05:18,Trainer_C,Employee.FirstWeekMeeting,Finance,Department:Finance,0.89,401.33
EV_01364,EMP0228,Employee,Introduction Session,2023-06-15 15:05:18,Trainer_B,Employee.Onboarding.Introduction,Finance,Department:Finance,1.65,179.74
EV_01365,EMP0228,Employee,Complete Documentation,2023-06-27 18:05:18,HR_Officer_2,Document.Processed,Finance,DocumentPackage:DOC_EMP0228,1.18,70.73
EV_01366,EMP0228,Employee,IT Setup,2023-07-11 02:05:18,IT_Tech1,Equipment.Assigned,Finance,Equipment:LAPTOP_EMP0228|Equipment:PHONE_EMP0228|Equipment:MONITOR_EMP0228,0.21,326.35
EV_01367,EMP0228,Employee,Training Module 1,2023-07-18 13:05:18,Trainer_B,Training.Session,Finance,TrainingModule:MOD_001,0.58,96.42
EV_01368,EMP0228,Employee,Training Module 2,2023-07-20 20:05:18,Trainer_C,Training.Session,Finance,TrainingModule:MOD_002,1.35,95.41
EV_01369,EMP0229,Employee,First Week Check-in,2021-01-09 11:09:22,Trainer_C,Employee.FirstWeekMeeting,Operations,Department:Operations,1.25,457.58
EV_01370,EMP0229,Employee,Introduction Session,2021-01-18 17:09:22,Trainer_D,Employee.Onboarding.Introduction,Operations,Department:Operations,0.62,379.01
EV_01371,EMP0229,Employee,Complete Documentation,2021-01-25 02:09:22,HR_Officer_1,Document.Processed,Operations,DocumentPackage:DOC_EMP0229,0.69,105.32
EV_01372,EMP0229,Employee,IT Setup,2021-02-07 11:09:22,IT_Tech3,Equipment.Assigned,Operations,Equipment:LAPTOP_EMP0229|Equipment:PHONE_EMP0229|Equipment:MONITOR_EMP0229,1.62,59.51
EV_01373,EMP0229,Employee,Training Module 1,2021-02-12 23:09:22,Trainer_A,Training.Session,Operations,TrainingModule:MOD_001,1.0,375.48
EV_01374,EMP0229,Employee,Training Module 2,2021-02-28 03:09:22,Trainer_C,Training.Session,Operations,TrainingModule:MOD_002,0.16,493.07
EV_01375,EMP0230,Employee,First Week Check-in,2020-03-15 12:35:27,Trainer_D,Employee.FirstWeekMeeting,Engineering,Department:Engineering,0.2,397.45
EV_01376,EMP0230,Employee,Introduction Session,2020-03-21 19:35:27,Trainer_C,Employee.Onboarding.Introduction,Engineering,Department:Engineering,0.45,87.23
EV_01377,EMP0230,Employee,Complete Documentation,2020-03-24 02:35:27,HR_Officer_1,Document.Processed,Engineering,DocumentPackage:DOC_EMP0230,1.09,96.3
EV_01378,EMP0230,Employee,IT Setup,2020-04-04 05:35:27,IT_Tech3,Equipment.Assigned,Engineering,Equipment:LAPTOP_EMP0230|Equipment:PHONE_EMP0230|Equipment:MONITOR_EMP0230,1.12,353.38
EV_01379,EMP0230,Employee,Training Module 1,2020-04-12 10:35:27,Trainer_A,Training.Session,Engineering,TrainingModule:MOD_001,0.28,202.67
EV_01380,EMP0230,Employee,Training Module 2,2020-04-16 22:35:27,Trainer_D,Training.Session,Engineering,TrainingModule:MOD_002,1.51,362.39
EV_01381,EMP0231,Employee,First Week Check-in,2024-09-14 19:08:39,Trainer_C,Employee.FirstWeekMeeting,Sales,Department:Sales,0.18,116.08
EV_01382,EMP0231,Employee,Introduction Session,2024-09-21 05:08:39,Trainer_A,Employee.Onboarding.Introduction,Sales,Department:Sales,1.1,390.43
EV_01383,EMP0231,Employee,Complete Documentation,2024-09-30 10:08:39,HR_Officer_2,Document.Processed,Sales,DocumentPackage:DOC_EMP0231,1.0,207.66
EV_01384,EMP0231,Employee,IT Setup,2024-10-01 19:08:39,IT_Tech2,Equipment.Assigned,Sales,Equipment:LAPTOP_EMP0231|Equipment:PHONE_EMP0231|Equipment:MONITOR_EMP0231,1.95,152.84
EV_01385,EMP0231,Employee,Training Module 1,2024-10-16 00:08:39,Trainer_B,Training.Session,Sales,TrainingModule:MOD_001,1.56,249.61
EV_01386,EMP0231,Employee,Training Module 2,2024-10-23 00:08:39,Trainer_B,Training.Session,Sales,TrainingModule:MOD_002,1.06,288.99
EV_01387,EMP0232,Employee,First Week Check-in,2021-09-11 15:58:23,Trainer_C,Employee.FirstWeekMeeting,HR,Department:HR,0.4,61.21
EV_01388,EMP0232,Employee,Introduction Session,2021-09-17 23:58:23,Trainer_D,Employee.Onboarding.Introduction,HR,Department:HR,2.0,402.0
